"","id","r_squared_adj","effect_size","pvalue","padj"
"rn6:chr11:31413129-31413629:250","rn6_chr11_31413129_31413629_250",NA,NA,NA,NA
"hg38:chr9:35072470-35072971","hg38_chr9_35072470_35072971",NA,NA,NA,NA
"mm10:chr18:49558800-49559301","mm10_chr18_49558800_49559301",NA,NA,NA,NA
"rn6:chr17:13487331-13487831:250","rn6_chr17_13487331_13487831_250",NA,NA,NA,NA
"rn6:chr3:11584435-11584935:250","rn6_chr3_11584435_11584935_250",NA,NA,NA,NA
"rn6:chr8:70789538-70790038:250","rn6_chr8_70789538_70790038_250",NA,NA,NA,NA
"rn6:chr13:84616794-84617294:250","rn6_chr13_84616794_84617294_250",NA,NA,NA,NA
"mm10:chr7:109614916-109615417","mm10_chr7_109614916_109615417",NA,NA,NA,NA
"mm10:chr4:128654451-128654952","mm10_chr4_128654451_128654952",NA,NA,NA,NA
"mm10:chr6:39870500-39871001","mm10_chr6_39870500_39871001",NA,NA,NA,NA
"rn6:chr6:110919775-110920275:250","rn6_chr6_110919775_110920275_250",NA,NA,NA,NA
"rheMac10:chr16:70508753-70509253:250","rhe_mac10_chr16_70508753_70509253_250",NA,NA,NA,NA
"rheMac10:chr13:82053846-82054346:250","rhe_mac10_chr13_82053846_82054346_250",NA,NA,NA,NA
"rn6:chr1:102106549-102107049:250","rn6_chr1_102106549_102107049_250",NA,NA,NA,NA
"rn6:chr17:23073050-23073550:250","rn6_chr17_23073050_23073550_250",NA,NA,NA,NA
"rn6:chr1:24186345-24186845:250","rn6_chr1_24186345_24186845_250",NA,NA,NA,NA
"rheMac10:chr2:40996791-40997291:250","rhe_mac10_chr2_40996791_40997291_250",NA,NA,NA,NA
"rn6:chr20:30370754-30371254:250","rn6_chr20_30370754_30371254_250",NA,NA,NA,NA
"rn6:chr13:24632404-24632904:250","rn6_chr13_24632404_24632904_250",NA,NA,NA,NA
"rheMac10:chr10:97510983-97511483:250","rhe_mac10_chr10_97510983_97511483_250",NA,NA,NA,NA
"hg38:chr17:70167973-70168474","hg38_chr17_70167973_70168474",NA,NA,NA,NA
"rn6:chr3:38529435-38529935:250","rn6_chr3_38529435_38529935_250",NA,NA,NA,NA
"rn6:chr2:20336793-20337293:250","rn6_chr2_20336793_20337293_250",NA,NA,NA,NA
"rn6:chr6:14884015-14884515:250","rn6_chr6_14884015_14884515_250",NA,NA,NA,NA
"rn6:chr10:35513190-35513690:250","rn6_chr10_35513190_35513690_250",NA,NA,NA,NA
"rn6:chr2:178056058-178056558:250","rn6_chr2_178056058_178056558_250",NA,NA,NA,NA
"hg38:chr11:67659339-67659840","hg38_chr11_67659339_67659840",NA,NA,NA,NA
"rheMac10:chr11:7001080-7001580:250","rhe_mac10_chr11_7001080_7001580_250",NA,NA,NA,NA
"rn6:chr3:158159645-158160145:250","rn6_chr3_158159645_158160145_250",NA,NA,NA,NA
"hg38:chr2:46542312-46542813","hg38_chr2_46542312_46542813",NA,NA,NA,NA
"rheMac10:chr15:3914854-3915354:250","rhe_mac10_chr15_3914854_3915354_250",NA,NA,NA,NA
"rn6:chr10:37659194-37659694:250","rn6_chr10_37659194_37659694_250",NA,NA,NA,NA
"rn6:chr8:67481963-67482463:250","rn6_chr8_67481963_67482463_250",NA,NA,NA,NA
"rheMac10:chr7:123530404-123530904:250","rhe_mac10_chr7_123530404_123530904_250",NA,NA,NA,NA
"rheMac10:chr9:92734317-92734817:250","rhe_mac10_chr9_92734317_92734817_250",NA,NA,NA,NA
"rheMac10:chr16:38898250-38898750:250","rhe_mac10_chr16_38898250_38898750_250",NA,NA,NA,NA
"rheMac10:chr17:699630-700130:250","rhe_mac10_chr17_699630_700130_250",NA,NA,NA,NA
"rn6:chr5:117860205-117860705:250","rn6_chr5_117860205_117860705_250",NA,NA,NA,NA
"mm10:chr2:29827070-29827571","mm10_chr2_29827070_29827571",NA,NA,NA,NA
"rn6:chr7:134731111-134731611:250","rn6_chr7_134731111_134731611_250",NA,NA,NA,NA
"hg38:chr6:5205041-5205542","hg38_chr6_5205041_5205542",NA,NA,NA,NA
"rn6:chr17:70396483-70396983:250","rn6_chr17_70396483_70396983_250",NA,NA,NA,NA
"rn6:chr6:50270416-50270916:250","rn6_chr6_50270416_50270916_250",NA,NA,NA,NA
"rheMac10:chr17:457121-457621:250","rhe_mac10_chr17_457121_457621_250",NA,NA,NA,NA
"hg38:chr2:24492545-24493046","hg38_chr2_24492545_24493046",NA,NA,NA,NA
"rheMac10:chr5:118674149-118674649:250","rhe_mac10_chr5_118674149_118674649_250",NA,NA,NA,NA
"rheMac10:chr5:126070250-126070750:250","rhe_mac10_chr5_126070250_126070750_250",NA,NA,NA,NA
"rheMac10:chr11:3982538-3983038:250","rhe_mac10_chr11_3982538_3983038_250",NA,NA,NA,NA
"rn6:chr2:104830647-104831147:250","rn6_chr2_104830647_104831147_250",NA,NA,NA,NA
"hg38:chr17:82292661-82293162","hg38_chr17_82292661_82293162",NA,NA,NA,NA
"hg38:chr12:55830610-55831111","hg38_chr12_55830610_55831111",NA,NA,NA,NA
"rheMac10:chr4:68082781-68083281:250","rhe_mac10_chr4_68082781_68083281_250",NA,NA,NA,NA
"rheMac10:chr1:60399861-60400361:250","rhe_mac10_chr1_60399861_60400361_250",NA,NA,NA,NA
"rn6:chr3:45831320-45831820:250","rn6_chr3_45831320_45831820_250",NA,NA,NA,NA
"rheMac10:chr11:111072309-111072809:250","rhe_mac10_chr11_111072309_111072809_250",NA,NA,NA,NA
"mm10:chr2:69713300-69713801","mm10_chr2_69713300_69713801",NA,NA,NA,NA
"rheMac10:chr15:48112680-48113180:250","rhe_mac10_chr15_48112680_48113180_250",NA,NA,NA,NA
"hg38:chr12:47715231-47715732","hg38_chr12_47715231_47715732",NA,NA,NA,NA
"hg38:chr4:77203544-77204045","hg38_chr4_77203544_77204045",NA,NA,NA,NA
"mm10:chr3:137752839-137753340","mm10_chr3_137752839_137753340",NA,NA,NA,NA
"rheMac10:chr3:132420298-132420798:250","rhe_mac10_chr3_132420298_132420798_250",NA,NA,NA,NA
"rn6:chr5:78400883-78401383:250","rn6_chr5_78400883_78401383_250",NA,NA,NA,NA
"hg38:chr1:59752555-59753056","hg38_chr1_59752555_59753056",NA,NA,NA,NA
"rheMac10:chr8:129871103-129871603:250","rhe_mac10_chr8_129871103_129871603_250",NA,NA,NA,NA
"rheMac10:chr16:7992970-7993470:250","rhe_mac10_chr16_7992970_7993470_250",NA,NA,NA,NA
"hg38:chr6:11232416-11232917","hg38_chr6_11232416_11232917",NA,NA,NA,NA
"hg38:chr7:75688600-75689101","hg38_chr7_75688600_75689101",NA,NA,NA,NA
"hg38:chr10:89414485-89414986","hg38_chr10_89414485_89414986",NA,NA,NA,NA
"rn6:chr1:107254809-107255309:250","rn6_chr1_107254809_107255309_250",NA,NA,NA,NA
"rheMac10:chr15:7426362-7426862:250","rhe_mac10_chr15_7426362_7426862_250",NA,NA,NA,NA
"rheMac10:chr1:78395062-78395562:250","rhe_mac10_chr1_78395062_78395562_250",NA,NA,NA,NA
"rn6:chr10:3771151-3771651:250","rn6_chr10_3771151_3771651_250",NA,NA,NA,NA
"rn6:chr19:37831098-37831598:250","rn6_chr19_37831098_37831598_250",NA,NA,NA,NA
"hg38:chr11:117717962-117718463","hg38_chr11_117717962_117718463",NA,NA,NA,NA
"rn6:chr7:92880828-92881328:250","rn6_chr7_92880828_92881328_250",NA,NA,NA,NA
"mm10:chr15:78422530-78423031","mm10_chr15_78422530_78423031",NA,NA,NA,NA
"rn6:chr9:17091643-17092143:250","rn6_chr9_17091643_17092143_250",NA,NA,NA,NA
"rn6:chr4:51843234-51843734:250","rn6_chr4_51843234_51843734_250",NA,NA,NA,NA
"rheMac10:chr6:65392073-65392573:250","rhe_mac10_chr6_65392073_65392573_250",NA,NA,NA,NA
"mm10:chr4:97465977-97466478","mm10_chr4_97465977_97466478",NA,NA,NA,NA
"mm10:chr2:180024617-180025118","mm10_chr2_180024617_180025118",NA,NA,NA,NA
"rn6:chr12:47872383-47872883:250","rn6_chr12_47872383_47872883_250",NA,NA,NA,NA
"hg38:chr18:51196716-51197217","hg38_chr18_51196716_51197217",NA,NA,NA,NA
"rheMac10:chr16:45858911-45859411:250","rhe_mac10_chr16_45858911_45859411_250",NA,NA,NA,NA
"hg38:chr7:44445968-44446469","hg38_chr7_44445968_44446469",NA,NA,NA,NA
"rn6:chrX:16929073-16929573:250","rn6_chr_x_16929073_16929573_250",NA,NA,NA,NA
"rheMac10:chr1:96314689-96315189:250","rhe_mac10_chr1_96314689_96315189_250",NA,NA,NA,NA
"rheMac10:chr16:15016207-15016707:250","rhe_mac10_chr16_15016207_15016707_250",NA,NA,NA,NA
"rn6:chrX:45855954-45856454:250","rn6_chr_x_45855954_45856454_250",NA,NA,NA,NA
"rn6:chr1:204757367-204757867:250","rn6_chr1_204757367_204757867_250",NA,NA,NA,NA
"rheMac10:chr3:34110834-34111334:250","rhe_mac10_chr3_34110834_34111334_250",NA,NA,NA,NA
"mm10:chr1:125434976-125435477","mm10_chr1_125434976_125435477",NA,NA,NA,NA
"rn6:chr1:48768255-48768755:250","rn6_chr1_48768255_48768755_250",NA,NA,NA,NA
"hg38:chr1:43946420-43946921","hg38_chr1_43946420_43946921",NA,NA,NA,NA
"rn6:chr17:54632754-54633254:250","rn6_chr17_54632754_54633254_250",NA,NA,NA,NA
"rheMac10:chr11:6987194-6987694:250","rhe_mac10_chr11_6987194_6987694_250",NA,NA,NA,NA
"rn6:chr9:92245678-92246178:250","rn6_chr9_92245678_92246178_250",NA,NA,NA,NA
"hg38:chr1:144546570-144547071","hg38_chr1_144546570_144547071",NA,NA,NA,NA
"rn6:chr10:109459003-109459503:250","rn6_chr10_109459003_109459503_250",NA,NA,NA,NA
"rn6:chr3:83186617-83187117:250","rn6_chr3_83186617_83187117_250",NA,NA,NA,NA
"rn6:chr14:80989284-80989784:250","rn6_chr14_80989284_80989784_250",NA,NA,NA,NA
"rheMac10:chr19:8894488-8894988:250","rhe_mac10_chr19_8894488_8894988_250",NA,NA,NA,NA
"rn6:chr6:73704014-73704514:250","rn6_chr6_73704014_73704514_250",NA,NA,NA,NA
"rheMac10:chr19:48630820-48631320:250","rhe_mac10_chr19_48630820_48631320_250",NA,NA,NA,NA
"rheMac10:chr1:200239944-200240444:250","rhe_mac10_chr1_200239944_200240444_250",NA,NA,NA,NA
"rheMac10:chr1:177733606-177734106:250","rhe_mac10_chr1_177733606_177734106_250",NA,NA,NA,NA
"rheMac10:chr16:24456551-24457051:250","rhe_mac10_chr16_24456551_24457051_250",NA,NA,NA,NA
"rheMac10:chr14:87955289-87955789:250","rhe_mac10_chr14_87955289_87955789_250",NA,NA,NA,NA
"mm10:chr7:24270089-24270590","mm10_chr7_24270089_24270590",NA,NA,NA,NA
"mm10:chr11:69408477-69408978","mm10_chr11_69408477_69408978",NA,NA,NA,NA
"rheMac10:chr1:180475591-180476091:250","rhe_mac10_chr1_180475591_180476091_250",NA,NA,NA,NA
"rheMac10:chr1:78358632-78359132:250","rhe_mac10_chr1_78358632_78359132_250",NA,NA,NA,NA
"rn6:chr19:16237291-16237791:250","rn6_chr19_16237291_16237791_250",NA,NA,NA,NA
"hg38:chr5:139683217-139683718","hg38_chr5_139683217_139683718",NA,NA,NA,NA
"hg38:chr1:33169568-33170069","hg38_chr1_33169568_33170069",NA,NA,NA,NA
"hg38:chr12:63968681-63969182","hg38_chr12_63968681_63969182",NA,NA,NA,NA
"rn6:chr6:92759842-92760342:250","rn6_chr6_92759842_92760342_250",NA,NA,NA,NA
"hg38:chr3:192444422-192444923","hg38_chr3_192444422_192444923",NA,NA,NA,NA
"hg38:chr18:79377474-79377975","hg38_chr18_79377474_79377975",NA,NA,NA,NA
"rheMac10:chr10:98592216-98592716:250","rhe_mac10_chr10_98592216_98592716_250",NA,NA,NA,NA
"rheMac10:chr19:14031769-14032269:250","rhe_mac10_chr19_14031769_14032269_250",NA,NA,NA,NA
"mm10:chr7:114817484-114817985","mm10_chr7_114817484_114817985",NA,NA,NA,NA
"rn6:chr7:113940596-113941096:250","rn6_chr7_113940596_113941096_250",NA,NA,NA,NA
"rn6:chr8:53085644-53086144:250","rn6_chr8_53085644_53086144_250",NA,NA,NA,NA
"mm10:chr3:89392133-89392634","mm10_chr3_89392133_89392634",NA,NA,NA,NA
"rn6:chr18:55880667-55881167:250","rn6_chr18_55880667_55881167_250",NA,NA,NA,NA
"hg38:chr9:112841244-112841745","hg38_chr9_112841244_112841745",NA,NA,NA,NA
"rheMac10:chr7:55296233-55296733:250","rhe_mac10_chr7_55296233_55296733_250",NA,NA,NA,NA
"rheMac10:chr1:218621623-218622123:250","rhe_mac10_chr1_218621623_218622123_250",NA,NA,NA,NA
"rheMac10:chr4:96568955-96569455:250","rhe_mac10_chr4_96568955_96569455_250",NA,NA,NA,NA
"rheMac10:chr11:122738355-122738855:250","rhe_mac10_chr11_122738355_122738855_250",NA,NA,NA,NA
"rn6:chr11:62535521-62536021:250","rn6_chr11_62535521_62536021_250",NA,NA,NA,NA
"hg38:chr2:85436208-85436709","hg38_chr2_85436208_85436709",NA,NA,NA,NA
"rn6:chr6:38228947-38229447:250","rn6_chr6_38228947_38229447_250",NA,NA,NA,NA
"mm10:chr12:99965753-99966254","mm10_chr12_99965753_99966254",NA,NA,NA,NA
"rheMac10:chr11:39104089-39104589:250","rhe_mac10_chr11_39104089_39104589_250",NA,NA,NA,NA
"hg38:chr18:9147867-9148368","hg38_chr18_9147867_9148368",NA,NA,NA,NA
"rn6:chr1:129347297-129347797:250","rn6_chr1_129347297_129347797_250",NA,NA,NA,NA
"mm10:chr3:108554540-108555041","mm10_chr3_108554540_108555041",NA,NA,NA,NA
"rn6:chr1:87467698-87468198:250","rn6_chr1_87467698_87468198_250",NA,NA,NA,NA
"rn6:chr3:30119757-30120257:250","rn6_chr3_30119757_30120257_250",NA,NA,NA,NA
"rn6:chr1:72332336-72332836:250","rn6_chr1_72332336_72332836_250",NA,NA,NA,NA
"rheMac10:chr2:925549-926049:250","rhe_mac10_chr2_925549_926049_250",NA,NA,NA,NA
"rheMac10:chr12:119530358-119530858:250","rhe_mac10_chr12_119530358_119530858_250",NA,NA,NA,NA
"hg38:chr12:52278888-52279389","hg38_chr12_52278888_52279389",NA,NA,NA,NA
"rheMac10:chr10:15016808-15017308:250","rhe_mac10_chr10_15016808_15017308_250",NA,NA,NA,NA
"rn6:chr1:274661986-274662486:250","rn6_chr1_274661986_274662486_250",NA,NA,NA,NA
"rheMac10:chr3:56997184-56997684:250","rhe_mac10_chr3_56997184_56997684_250",NA,NA,NA,NA
"rheMac10:chr11:122348429-122348929:250","rhe_mac10_chr11_122348429_122348929_250",NA,NA,NA,NA
"rn6:chr18:52220127-52220627:250","rn6_chr18_52220127_52220627_250",NA,NA,NA,NA
"hg38:chr12:12612321-12612822","hg38_chr12_12612321_12612822",NA,NA,NA,NA
"rheMac10:chr7:41510661-41511161:250","rhe_mac10_chr7_41510661_41511161_250",NA,NA,NA,NA
"mm10:chr5:100500458-100500959","mm10_chr5_100500458_100500959",NA,NA,NA,NA
"rheMac10:chr16:78615391-78615891:250","rhe_mac10_chr16_78615391_78615891_250",NA,NA,NA,NA
"rheMac10:chr10:94573831-94574331:250","rhe_mac10_chr10_94573831_94574331_250",NA,NA,NA,NA
"rheMac10:chr10:92266952-92267452:250","rhe_mac10_chr10_92266952_92267452_250",NA,NA,NA,NA
"hg38:chr19:40305279-40305780","hg38_chr19_40305279_40305780",NA,NA,NA,NA
"hg38:chr7:149783327-149783828","hg38_chr7_149783327_149783828",NA,NA,NA,NA
"hg38:chr5:132496661-132497162","hg38_chr5_132496661_132497162",NA,NA,NA,NA
"hg38:chr6:32969637-32970138","hg38_chr6_32969637_32970138",NA,NA,NA,NA
"rheMac10:chr1:107194636-107195136:250","rhe_mac10_chr1_107194636_107195136_250",NA,NA,NA,NA
"mm10:chr13:93192240-93192741","mm10_chr13_93192240_93192741",NA,NA,NA,NA
"rheMac10:chr9:100896498-100896998:250","rhe_mac10_chr9_100896498_100896998_250",NA,NA,NA,NA
"rheMac10:chr1:100873372-100873872:250","rhe_mac10_chr1_100873372_100873872_250",NA,NA,NA,NA
"rheMac10:chr4:60148817-60149317:250","rhe_mac10_chr4_60148817_60149317_250",NA,NA,NA,NA
"rheMac10:chr5:6260404-6260904:250","rhe_mac10_chr5_6260404_6260904_250",NA,NA,NA,NA
"hg38:chr3:184155132-184155633","hg38_chr3_184155132_184155633",NA,NA,NA,NA
"rn6:chr9:49492452-49492952:250","rn6_chr9_49492452_49492952_250",NA,NA,NA,NA
"rn6:chr5:156345585-156346085:250","rn6_chr5_156345585_156346085_250",NA,NA,NA,NA
"hg38:chr5:115599435-115599936","hg38_chr5_115599435_115599936",NA,NA,NA,NA
"rheMac10:chr12:118824997-118825497:250","rhe_mac10_chr12_118824997_118825497_250",NA,NA,NA,NA
"mm10:chr10:86498640-86499141","mm10_chr10_86498640_86499141",NA,NA,NA,NA
"mm10:chr2:18956916-18957417","mm10_chr2_18956916_18957417",NA,NA,NA,NA
"rn6:chr7:11675160-11675660:250","rn6_chr7_11675160_11675660_250",NA,NA,NA,NA
"rn6:chr7:97628034-97628534:250","rn6_chr7_97628034_97628534_250",NA,NA,NA,NA
"rn6:chr10:39396011-39396511:250","rn6_chr10_39396011_39396511_250",NA,NA,NA,NA
"hg38:chr5:123423233-123423734","hg38_chr5_123423233_123423734",NA,NA,NA,NA
"rn6:chr1:178097039-178097539:250","rn6_chr1_178097039_178097539_250",NA,NA,NA,NA
"hg38:chr2:19989901-19990402","hg38_chr2_19989901_19990402",NA,NA,NA,NA
"hg38:chr7:23181748-23182249","hg38_chr7_23181748_23182249",NA,NA,NA,NA
"rheMac10:chr6:138852827-138853327:250","rhe_mac10_chr6_138852827_138853327_250",NA,NA,NA,NA
"rheMac10:chr5:63067269-63067769:250","rhe_mac10_chr5_63067269_63067769_250",NA,NA,NA,NA
"rn6:chr10:31440773-31441273:250","rn6_chr10_31440773_31441273_250",NA,NA,NA,NA
"rn6:chr6:109162184-109162684:250","rn6_chr6_109162184_109162684_250",NA,NA,NA,NA
"rn6:chr1:198219788-198220288:250","rn6_chr1_198219788_198220288_250",NA,NA,NA,NA
"mm10:chr2:52858079-52858580","mm10_chr2_52858079_52858580",NA,NA,NA,NA
"hg38:chr15:68739617-68740118","hg38_chr15_68739617_68740118",NA,NA,NA,NA
"rheMac10:chr3:40239351-40239851:250","rhe_mac10_chr3_40239351_40239851_250",NA,NA,NA,NA
"hg38:chr7:75878719-75879220","hg38_chr7_75878719_75879220",NA,NA,NA,NA
"rheMac10:chr2:89660565-89661065:250","rhe_mac10_chr2_89660565_89661065_250",NA,NA,NA,NA
"rheMac10:chr20:75831683-75832183:250","rhe_mac10_chr20_75831683_75832183_250",NA,NA,NA,NA
"hg38:chr3:183427906-183428407","hg38_chr3_183427906_183428407",NA,NA,NA,NA
"rheMac10:chr11:53803515-53804015:250","rhe_mac10_chr11_53803515_53804015_250",NA,NA,NA,NA
"hg38:chr11:46936420-46936921","hg38_chr11_46936420_46936921",NA,NA,NA,NA
"rn6:chr5:77045206-77045706:250","rn6_chr5_77045206_77045706_250",NA,NA,NA,NA
"rn6:chr16:11297872-11298372:250","rn6_chr16_11297872_11298372_250",NA,NA,NA,NA
"rn6:chr2:53873705-53874205:250","rn6_chr2_53873705_53874205_250",NA,NA,NA,NA
"rheMac10:chr9:59773241-59773741:250","rhe_mac10_chr9_59773241_59773741_250",NA,NA,NA,NA
"rn6:chr19:19579837-19580337:250","rn6_chr19_19579837_19580337_250",NA,NA,NA,NA
"rn6:chr1:246025575-246026075:250","rn6_chr1_246025575_246026075_250",NA,NA,NA,NA
"rn6:chr10:56602057-56602557:250","rn6_chr10_56602057_56602557_250",NA,NA,NA,NA
"hg38:chr1:202403333-202403834","hg38_chr1_202403333_202403834",NA,NA,NA,NA
"hg38:chr5:77492538-77493039","hg38_chr5_77492538_77493039",NA,NA,NA,NA
"mm10:chr16:10542872-10543373","mm10_chr16_10542872_10543373",NA,NA,NA,NA
"rheMac10:chr19:4941800-4942300:250","rhe_mac10_chr19_4941800_4942300_250",NA,NA,NA,NA
"hg38:chr18:58813714-58814215","hg38_chr18_58813714_58814215",NA,NA,NA,NA
"rn6:chr8:48442387-48442887:250","rn6_chr8_48442387_48442887_250",NA,NA,NA,NA
"rheMac10:chrX:146721007-146721507:250","rhe_mac10_chr_x_146721007_146721507_250",NA,NA,NA,NA
"rheMac10:chrX:39642325-39642825:250","rhe_mac10_chr_x_39642325_39642825_250",NA,NA,NA,NA
"rn6:chr13:79801800-79802300:250","rn6_chr13_79801800_79802300_250",NA,NA,NA,NA
"rn6:chr6:93367297-93367797:250","rn6_chr6_93367297_93367797_250",NA,NA,NA,NA
"rheMac10:chr18:5411136-5411636:250","rhe_mac10_chr18_5411136_5411636_250",NA,NA,NA,NA
"mm10:chr11:6199946-6200447","mm10_chr11_6199946_6200447",NA,NA,NA,NA
"hg38:chr2:64454224-64454725","hg38_chr2_64454224_64454725",NA,NA,NA,NA
"rheMac10:chr2:95463611-95464111:250","rhe_mac10_chr2_95463611_95464111_250",NA,NA,NA,NA
"rheMac10:chr10:57005606-57006106:250","rhe_mac10_chr10_57005606_57006106_250",NA,NA,NA,NA
"hg38:chr16:72025728-72026229","hg38_chr16_72025728_72026229",NA,NA,NA,NA
"rn6:chr16:16771437-16771937:250","rn6_chr16_16771437_16771937_250",NA,NA,NA,NA
"hg38:chr11:120086531-120087032","hg38_chr11_120086531_120087032",NA,NA,NA,NA
"hg38:chr16:4376067-4376568","hg38_chr16_4376067_4376568",NA,NA,NA,NA
"rn6:chr4:124574581-124575081:250","rn6_chr4_124574581_124575081_250",NA,NA,NA,NA
"mm10:chr6:90535064-90535565","mm10_chr6_90535064_90535565",NA,NA,NA,NA
"rn6:chr15:67557949-67558449:250","rn6_chr15_67557949_67558449_250",NA,NA,NA,NA
"rn6:chr10:63287916-63288416:250","rn6_chr10_63287916_63288416_250",NA,NA,NA,NA
"rn6:chr1:178351764-178352264:250","rn6_chr1_178351764_178352264_250",NA,NA,NA,NA
"mm10:chr8:46740903-46741404","mm10_chr8_46740903_46741404",NA,NA,NA,NA
"hg38:chr19:46014970-46015471","hg38_chr19_46014970_46015471",NA,NA,NA,NA
"hg38:chr8:55520919-55521420","hg38_chr8_55520919_55521420",NA,NA,NA,NA
"rheMac10:chr11:57323472-57323972:250","rhe_mac10_chr11_57323472_57323972_250",NA,NA,NA,NA
"rn6:chr4:56112774-56113274:250","rn6_chr4_56112774_56113274_250",NA,NA,NA,NA
"rheMac10:chr15:104266515-104267015:250","rhe_mac10_chr15_104266515_104267015_250",NA,NA,NA,NA
"rn6:chr9:82488146-82488646:250","rn6_chr9_82488146_82488646_250",NA,NA,NA,NA
"rheMac10:chr3:175266152-175266652:250","rhe_mac10_chr3_175266152_175266652_250",NA,NA,NA,NA
"rheMac10:chr20:60058991-60059491:250","rhe_mac10_chr20_60058991_60059491_250",NA,NA,NA,NA
"rn6:chr1:220868426-220868926:250","rn6_chr1_220868426_220868926_250",NA,NA,NA,NA
"rheMac10:chr11:94366792-94367292:250","rhe_mac10_chr11_94366792_94367292_250",NA,NA,NA,NA
"rheMac10:chr12:83482111-83482611:250","rhe_mac10_chr12_83482111_83482611_250",NA,NA,NA,NA
"rheMac10:chr5:24731759-24732259:250","rhe_mac10_chr5_24731759_24732259_250",NA,NA,NA,NA
"mm10:chr4:125116195-125116696","mm10_chr4_125116195_125116696",NA,NA,NA,NA
"rheMac10:chr15:70497203-70497703:250","rhe_mac10_chr15_70497203_70497703_250",NA,NA,NA,NA
"rheMac10:chr11:11553467-11553967:250","rhe_mac10_chr11_11553467_11553967_250",NA,NA,NA,NA
"rheMac10:chr7:165850005-165850505:250","rhe_mac10_chr7_165850005_165850505_250",NA,NA,NA,NA
"rn6:chr1:261414364-261414864:250","rn6_chr1_261414364_261414864_250",NA,NA,NA,NA
"rheMac10:chr2:74763038-74763538:250","rhe_mac10_chr2_74763038_74763538_250",NA,NA,NA,NA
"rn6:chr5:9422650-9423150:250","rn6_chr5_9422650_9423150_250",NA,NA,NA,NA
"rn6:chr8:122964572-122965072:250","rn6_chr8_122964572_122965072_250",NA,NA,NA,NA
"rn6:chr10:106001915-106002415:250","rn6_chr10_106001915_106002415_250",NA,NA,NA,NA
"rheMac10:chr9:128393706-128394206:250","rhe_mac10_chr9_128393706_128394206_250",NA,NA,NA,NA
"rn6:chr2:80684035-80684535:250","rn6_chr2_80684035_80684535_250",NA,NA,NA,NA
"hg38:chr2:199471366-199471867","hg38_chr2_199471366_199471867",NA,NA,NA,NA
"rn6:chr8:47054531-47055031:250","rn6_chr8_47054531_47055031_250",NA,NA,NA,NA
"rheMac10:chr8:143496404-143496904:250","rhe_mac10_chr8_143496404_143496904_250",NA,NA,NA,NA
"rn6:chr1:47165005-47165505:250","rn6_chr1_47165005_47165505_250",NA,NA,NA,NA
"rheMac10:chr8:39292984-39293484:250","rhe_mac10_chr8_39292984_39293484_250",NA,NA,NA,NA
"hg38:chr8:1781113-1781614","hg38_chr8_1781113_1781614",NA,NA,NA,NA
"hg38:chr11:117866452-117866953","hg38_chr11_117866452_117866953",NA,NA,NA,NA
"hg38:chr10:13347769-13348270","hg38_chr10_13347769_13348270",NA,NA,NA,NA
"rheMac10:chr18:16788413-16788913:250","rhe_mac10_chr18_16788413_16788913_250",NA,NA,NA,NA
"rn6:chr2:189905678-189906178:250","rn6_chr2_189905678_189906178_250",NA,NA,NA,NA
"rn6:chr18:31339678-31340178:250","rn6_chr18_31339678_31340178_250",NA,NA,NA,NA
"hg38:chr9:33264518-33265019","hg38_chr9_33264518_33265019",NA,NA,NA,NA
"rn6:chr7:11325906-11326406:250","rn6_chr7_11325906_11326406_250",NA,NA,NA,NA
"rn6:chr5:165325998-165326498:250","rn6_chr5_165325998_165326498_250",NA,NA,NA,NA
"rn6:chr9:81584880-81585380:250","rn6_chr9_81584880_81585380_250",NA,NA,NA,NA
"rn6:chr11:79357667-79358167:250","rn6_chr11_79357667_79358167_250",NA,NA,NA,NA
"rn6:chr4:146322987-146323487:250","rn6_chr4_146322987_146323487_250",NA,NA,NA,NA
"rheMac10:chr1:62760122-62760622:250","rhe_mac10_chr1_62760122_62760622_250",NA,NA,NA,NA
"rheMac10:chr6:130176646-130177146:250","rhe_mac10_chr6_130176646_130177146_250",NA,NA,NA,NA
"rheMac10:chr8:86213140-86213640:250","rhe_mac10_chr8_86213140_86213640_250",NA,NA,NA,NA
"rn6:chr3:156750975-156751475:250","rn6_chr3_156750975_156751475_250",NA,NA,NA,NA
"rheMac10:chr12:3842648-3843148:250","rhe_mac10_chr12_3842648_3843148_250",NA,NA,NA,NA
"hg38:chr17:8152219-8152720","hg38_chr17_8152219_8152720",NA,NA,NA,NA
"mm10:chr1:42686678-42687179","mm10_chr1_42686678_42687179",NA,NA,NA,NA
"hg38:chr4:145180432-145180933","hg38_chr4_145180432_145180933",NA,NA,NA,NA
"hg38:chr2:11495720-11496221","hg38_chr2_11495720_11496221",NA,NA,NA,NA
"hg38:chr17:38584285-38584786","hg38_chr17_38584285_38584786",NA,NA,NA,NA
"mm10:chr7:16999606-17000107","mm10_chr7_16999606_17000107",NA,NA,NA,NA
"rheMac10:chr5:60678969-60679469:250","rhe_mac10_chr5_60678969_60679469_250",NA,NA,NA,NA
"rn6:chr19:15837669-15838169:250","rn6_chr19_15837669_15838169_250",NA,NA,NA,NA
"rheMac10:chr7:166030566-166031066:250","rhe_mac10_chr7_166030566_166031066_250",NA,NA,NA,NA
"rn6:chr9:46786422-46786922:250","rn6_chr9_46786422_46786922_250",NA,NA,NA,NA
